Sample,Ref_Mic(Outside),Anti_Wave(Speaker),Err_Mic(Residual_Noise)
17662,-9,9,0
17663,1,-1,0
17664,5,-5,0
17665,9,-9,0
17666,9,-9,0
17667,16,-16,0
17668,15,-15,0
17669,11,-11,0
17670,3,-3,0
17671,0,0,0
17672,-7,7,0
17673,-14,14,0
17674,-23,23,0
17675,-27,27,0
17676,-29,29,0
17677,-15,15,0
17678,1,-1,0
17679,29,-29,0
17680,34,-34,0
17681,36,-36,0
17682,29,-29,0
17683,21,-21,0
17684,11,-11,0
17685,-1,1,0
17686,-15,15,0
17687,-26,26,0
17688,-31,31,0
17689,-28,28,0
17690,-18,18,0
17691,-12,12,0
17692,-3,3,0
17693,4,-4,0
17694,23,-23,0
17695,33,-33,0
17696,42,-42,0
17697,33,-33,0
17698,21,-21,0
17699,0,0,0
17700,-11,11,0
17701,-26,26,0
17702,-28,28,0
17703,-34,34,0
17704,-30,30,0
17705,-21,21,0
17706,-9,9,0
17707,7,-7,0
17708,14,-14,0
17709,23,-23,0
17710,22,-22,0
17711,20,-20,0
17712,16,-16,0
17713,10,-10,0
17714,-2,2,0
17715,-13,13,0
17716,-23,23,0
17717,-28,28,0
17718,-31,31,0
17719,-29,29,0
17720,-22,22,0
17721,-12,12,0
17722,2,-2,0
17723,19,-19,0
17724,38,-38,0
17725,46,-46,0
17726,46,-46,0
17727,25,-25,0
17728,16,-16,0
17729,3,-3,0
17730,-8,8,0
17731,-20,20,0
17732,-31,31,0
17733,-37,37,0
17734,-32,32,0
17735,-17,17,0
17736,-3,3,0
17737,11,-11,0
17738,19,-19,0
17739,28,-28,0
17740,35,-35,0
17741,35,-35,0
17742,31,-31,0
17743,9,-9,0
17744,-3,3,0
17745,-23,23,0
17746,-28,28,0
17747,-27,27,0
17748,-28,28,0
17749,-15,15,0
17750,-12,12,0
17751,2,-2,0
17752,13,-13,0
17753,21,-21,0
17754,23,-23,0
17755,19,-19,0
17756,15,-15,0
17757,4,-4,0
17758,-2,2,0
17759,-11,11,0
17760,-19,19,0
17761,-26,26,0
17762,-30,30,0
17763,-27,27,0
17764,-23,23,0
17765,-13,13,0
17766,0,0,0
17767,9,-9,0
17768,23,-23,0
17769,29,-29,0
17770,46,-46,0
17771,37,-37,0
17772,26,-26,0
17773,10,-10,0
17774,-5,5,0
17775,-15,15,0
17776,-24,24,0
17777,-27,27,0
17778,-30,30,0
17779,-26,26,0
17780,-15,15,0
17781,2,-2,0
17782,18,-18,0
17783,25,-25,0
17784,30,-30,0
17785,30,-30,0
17786,25,-25,0
17787,20,-20,0
17788,5,-5,0
17789,-8,8,0
17790,-31,31,0
17791,-26,26,0
17792,-33,33,0
17793,-20,20,0
17794,-12,12,0
17795,-4,4,0
17796,8,-8,0
17797,11,-11,0
17798,24,-24,0
17799,18,-18,0
17800,15,-15,0
17801,4,-4,0
17802,-2,2,0
17803,-8,8,0
17804,-11,11,0
17805,-16,16,0
17806,-19,19,0
17807,-19,19,0
17808,-19,19,0
17809,-15,15,0
17810,-9,9,0
17811,0,0,0
17812,5,-5,0
17813,14,-14,0
17814,22,-22,0
17815,33,-33,0
17816,34,-34,0
17817,29,-29,0
17818,10,-10,0
17819,0,0,0
17820,-9,9,0
17821,-14,14,0
17822,-18,18,0
17823,-19,19,0
17824,-22,22,0
17825,-15,15,0
17826,-2,2,0
17827,11,-11,0
17828,22,-22,0
17829,24,-24,0
17830,23,-23,0
17831,15,-15,0
17832,12,-12,0
17833,5,-5,0
17834,-4,4,0
17835,-13,13,0
17836,-25,25,0
17837,-22,22,0
17838,-18,18,0
17839,-11,11,0
17840,1,-1,0
17841,5,-5,0
17842,15,-15,0
17843,13,-13,0
17844,14,-14,0
17845,10,-10,0
17846,0,0,0
17847,-2,2,0
17848,-11,11,0
17849,-12,12,0
17850,-16,16,0
17851,-15,15,0
17852,-17,17,0
17853,-18,18,0
17854,-18,18,0
17855,-17,17,0
17856,-11,11,0
17857,-8,8,0
17858,-1,1,0
17859,9,-9,0
17860,16,-16,0
17861,36,-36,0
17862,30,-30,0
17863,26,-26,0
17864,11,-11,0
17865,-1,1,0
17866,-8,8,0
17867,-11,11,0
17868,-12,12,0
17869,-14,14,0
17870,-15,15,0
17871,-10,10,0
17872,0,0,0
17873,14,-14,0
17874,18,-18,0
17875,18,-18,0
17876,12,-12,0
17877,8,-8,0
17878,6,-6,0
17879,1,-1,0
17880,-4,4,0
17881,-18,18,0
17882,-16,16,0
17883,-21,21,0
17884,-4,4,0
17885,0,0,0
17886,10,-10,0
17887,13,-13,0
17888,8,-8,0
17889,10,-10,0
17890,1,-1,0
17891,0,0,0
17892,-7,7,0
17893,-11,11,0
17894,-11,11,0
17895,-9,9,0
17896,-8,8,0
17897,-8,8,0
17898,-9,9,0
17899,-10,10,0
17900,-9,9,0
17901,-10,10,0
17902,-5,5,0
17903,-3,3,0
17904,2,-2,0
17905,9,-9,0
17906,19,-19,0
17907,27,-27,0
17908,28,-28,0
17909,14,-14,0
17910,5,-5,0
17911,-2,2,0
17912,-6,6,0
17913,-10,10,0
17914,-9,9,0
17915,-14,14,0
17916,-10,10,0
17917,-4,4,0
17918,7,-7,0
17919,17,-17,0
17920,21,-21,0
17921,18,-18,0
17922,9,-9,0
17923,4,-4,0
17924,2,-2,0
17925,-3,3,0
17926,-6,6,0
17927,-15,15,0
17928,-12,12,0
17929,-9,9,0
17930,-2,2,0
17931,7,-7,0
17932,8,-8,0
17933,13,-13,0
17934,4,-4,0
17935,5,-5,0
17936,1,-1,0
17937,-1,1,0
17938,-3,3,0
17939,-9,9,0
17940,-7,7,0
17941,-7,7,0
17942,-3,3,0
17943,-4,4,0
17944,-5,5,0
17945,-8,8,0
17946,-10,10,0
17947,-9,9,0
17948,-7,7,0
17949,-4,4,0
17950,3,-3,0
17951,10,-10,0
17952,27,-27,0
17953,26,-26,0
17954,26,-26,0
17955,13,-13,0
17956,-1,1,0
17957,-6,6,0
17958,-10,10,0
17959,-12,12,0
17960,-12,12,0
17961,-13,13,0
17962,-10,10,0
17963,-2,2,0
17964,11,-11,0
17965,15,-15,0
17966,19,-19,0
17967,13,-13,0
17968,8,-8,0
17969,3,-3,0
17970,2,-2,0
17971,-2,2,0
17972,-10,10,0
17973,-12,12,0
17974,-19,19,0
17975,-6,6,0
17976,-3,3,0
17977,10,-10,0
17978,13,-13,0
17979,10,-10,0
17980,8,-8,0
17981,1,-1,0
17982,2,-2,0
17983,-4,4,0
17984,-5,5,0
17985,-10,10,0
17986,-9,9,0
17987,-10,10,0
17988,-4,4,0
17989,-5,5,0
17990,-7,7,0
17991,-6,6,0
17992,-11,11,0
17993,-10,10,0
17994,-10,10,0
17995,-5,5,0
17996,2,-2,0
17997,12,-12,0
17998,23,-23,0
17999,26,-26,0
18000,15,-15,0
18001,5,-5,0
18002,-1,1,0
18003,-8,8,0
18004,-12,12,0
18005,-12,12,0
18006,-17,17,0
18007,-14,14,0
18008,-9,9,0
18009,3,-3,0
18010,13,-13,0
18011,17,-17,0
18012,15,-15,0
18013,8,-8,0
18014,3,-3,0
18015,3,-3,0
18016,0,0,0
18017,-1,1,0
18018,-12,12,0
18019,-8,8,0
18020,-12,12,0
18021,-5,5,0
18022,5,-5,0
18023,6,-6,0
18024,13,-13,0
18025,4,-4,0
18026,5,-5,0
18027,-1,1,0
18028,-2,2,0
18029,-4,4,0
18030,-6,6,0
18031,-5,5,0
18032,-8,8,0
18033,-1,1,0
18034,-5,5,0
18035,-5,5,0
18036,-8,8,0
18037,-14,14,0
18038,-15,15,0
18039,-12,12,0
18040,-4,4,0
18041,6,-6,0
18042,16,-16,0
18043,29,-29,0
18044,30,-30,0
18045,18,-18,0
18046,6,-6,0
18047,-5,5,0
18048,-7,7,0
18049,-13,13,0
18050,-13,13,0
18051,-17,17,0
18052,-15,15,0
18053,-8,8,0
18054,0,0,0
18055,15,-15,0
18056,19,-19,0
18057,19,-19,0
18058,12,-12,0
18059,4,-4,0
18060,2,-2,0
18061,0,0,0
18062,-3,3,0
18063,-15,15,0
18064,-7,7,0
18065,-10,10,0
18066,0,0,0
18067,10,-10,0
18068,11,-11,0
18069,13,-13,0
18070,2,-2,0
18071,4,-4,0
18072,-3,3,0
18073,-6,6,0
18074,-6,6,0
18075,-8,8,0
18076,-5,5,0
18077,-6,6,0
18078,1,-1,0
18079,0,0,0
18080,0,0,0
18081,-4,4,0
18082,-9,9,0
18083,-12,12,0
18084,-12,12,0
18085,-11,11,0
18086,-1,1,0
18087,3,-3,0
18088,23,-23,0
18089,25,-25,0
18090,26,-26,0
18091,17,-17,0
18092,4,-4,0
18093,0,0,0
18094,-9,9,0
18095,-10,10,0
18096,-14,14,0
18097,-14,14,0
18098,-14,14,0
18099,-7,7,0
18100,7,-7,0
18101,13,-13,0
18102,19,-19,0
18103,14,-14,0
18104,9,-9,0
18105,5,-5,0
18106,1,-1,0
18107,0,0,0
18108,-6,6,0
18109,-6,6,0
18110,-14,14,0
18111,-2,2,0
18112,-2,2,0
18113,9,-9,0
18114,11,-11,0
18115,6,-6,0
18116,6,-6,0
18117,-2,2,0
18118,-1,1,0
18119,-7,7,0
18120,-5,5,0
18121,-7,7,0
18122,-4,4,0
18123,-3,3,0
18124,-3,3,0
18125,-2,2,0
18126,-7,7,0
18127,-9,9,0
18128,-14,14,0
18129,-14,14,0
18130,-13,13,0
18131,-3,3,0
18132,3,-3,0
18133,19,-19,0
18134,27,-27,0
18135,29,-29,0
18136,18,-18,0
18137,5,-5,0
18138,-2,2,0
18139,-11,11,0
18140,-13,13,0
18141,-14,14,0
18142,-16,16,0
18143,-12,12,0
18144,-4,4,0
18145,7,-7,0
18146,13,-13,0
18147,19,-19,0
18148,14,-14,0
18149,6,-6,0
18150,2,-2,0
18151,0,0,0
18152,-1,1,0
18153,-2,2,0
18154,-8,8,0
18155,-8,8,0
18156,-4,4,0
18157,0,0,0
18158,8,-8,0
18159,9,-9,0
18160,8,-8,0
18161,1,-1,0
18162,-2,2,0
18163,-4,4,0
18164,-5,5,0
18165,-4,4,0
18166,-6,6,0
18167,-6,6,0
18168,-5,5,0
18169,-1,1,0
18170,-3,3,0
18171,-3,3,0
18172,-8,8,0
18173,-13,13,0
18174,-14,14,0
18175,-15,15,0
18176,-8,8,0
18177,3,-3,0
18178,19,-19,0
18179,29,-29,0
18180,32,-32,0
18181,19,-19,0
18182,4,-4,0
18183,-3,3,0
18184,-11,11,0
18185,-15,15,0
18186,-13,13,0
18187,-18,18,0
18188,-15,15,0
18189,-9,9,0
18190,2,-2,0
18191,11,-11,0
18192,17,-17,0
18193,16,-16,0
18194,9,-9,0
18195,3,-3,0
18196,0,0,0
18197,0,0,0
18198,0,0,0
18199,-7,7,0
18200,-5,5,0
18201,-9,9,0
18202,-3,3,0
18203,8,-8,0
18204,12,-12,0
18205,16,-16,0
18206,6,-6,0
18207,4,-4,0
18208,-1,1,0
18209,-4,4,0
18210,-5,5,0
18211,-7,7,0
18212,-6,6,0
18213,-4,4,0
18214,-3,3,0
18215,-1,1,0
18216,-3,3,0
18217,-8,8,0
18218,-12,12,0
18219,-15,15,0
18220,-16,16,0
18221,-10,10,0
18222,0,0,0
18223,6,-6,0
18224,28,-28,0
18225,28,-28,0
18226,23,-23,0
18227,12,-12,0
18228,-3,3,0
18229,-7,7,0
18230,-13,13,0
18231,-12,12,0
18232,-17,17,0
18233,-13,13,0
18234,-9,9,0
18235,0,0,0
18236,15,-15,0
18237,19,-19,0
18238,26,-26,0
18239,18,-18,0
18240,8,-8,0
18241,0,0,0
18242,-6,6,0
18243,0,0,0
18244,2,-2,0
18245,6,-6,0
18246,-2,2,0
18247,6,-6,0
18248,0,0,0
18249,4,-4,0
18250,9,-9,0
18251,-3,3,0
18252,-2,2,0
18253,-15,15,0
18254,-9,9,0
18255,-8,8,0
18256,-2,2,0
18257,0,0,0
18258,0,0,0
18259,1,-1,0
18260,-3,3,0
18261,-4,4,0
18262,-11,11,0
18263,-12,12,0
18264,-19,19,0
18265,-17,17,0
18266,-16,16,0
18267,-3,3,0
18268,8,-8,0
18269,30,-30,0
18270,33,-33,0
18271,29,-29,0
18272,12,-12,0
18273,-6,6,0
18274,-14,14,0
18275,-23,23,0
18276,-21,21,0
18277,-21,21,0
18278,-18,18,0
18279,-13,13,0
18280,-2,2,0
18281,15,-15,0
18282,23,-23,0
18283,26,-26,0
18284,17,-17,0
18285,5,-5,0
18286,0,0,0
18287,-1,1,0
18288,5,-5,0
18289,1,-1,0
18290,0,0,0
18291,-3,3,0
18292,3,-3,0
18293,1,-1,0
18294,9,-9,0
18295,6,-6,0
18296,-2,2,0
18297,-10,10,0
18298,-20,20,0
18299,-15,15,0
18300,-13,13,0
18301,-2,2,0
18302,7,-7,0
18303,13,-13,0
18304,12,-12,0
18305,9,-9,0
18306,1,-1,0
18307,-6,6,0
18308,-13,13,0
18309,-16,16,0
18310,-20,20,0
18311,-13,13,0
18312,-10,10,0
18313,1,-1,0
18314,13,-13,0
18315,35,-35,0
18316,37,-37,0
18317,31,-31,0
18318,14,-14,0
18319,-7,7,0
18320,-16,16,0
18321,-23,23,0
18322,-23,23,0
18323,-28,28,0
18324,-23,23,0
18325,-15,15,0
18326,-1,1,0
18327,18,-18,0
18328,29,-29,0
18329,35,-35,0
18330,25,-25,0
18331,13,-13,0
18332,4,-4,0
18333,-5,5,0
18334,-4,4,0
18335,-10,10,0
18336,-5,5,0
18337,-11,11,0
18338,-3,3,0
18339,3,-3,0
18340,8,-8,0
18341,12,-12,0
18342,2,-2,0
18343,-1,1,0
18344,-13,13,0
18345,-12,12,0
18346,-11,11,0
18347,-7,7,0
18348,0,0,0
18349,0,0,0
18350,6,-6,0
18351,6,-6,0
18352,2,-2,0
18353,-2,2,0
18354,-7,7,0
18355,-10,10,0
18356,-12,12,0
18357,-13,13,0
18358,-6,6,0
18359,1,-1,0
18360,18,-18,0
18361,24,-24,0
18362,29,-29,0
18363,15,-15,0
18364,0,0,0
18365,-3,3,0
18366,-10,10,0
18367,-14,14,0
18368,-14,14,0
18369,-20,20,0
18370,-17,17,0
18371,-7,7,0
18372,12,-12,0
18373,24,-24,0
18374,29,-29,0
18375,22,-22,0
18376,8,-8,0
18377,-8,8,0
18378,-12,12,0
18379,-13,13,0
18380,-7,7,0
18381,-8,8,0
18382,-5,5,0
18383,4,-4,0
18384,1,-1,0
18385,14,-14,0
18386,10,-10,0
18387,8,-8,0
18388,0,0,0
18389,-6,6,0
18390,-6,6,0
18391,-10,10,0
18392,-7,7,0
18393,-8,8,0
18394,-3,3,0
18395,1,-1,0
18396,4,-4,0
18397,5,-5,0
18398,1,-1,0
18399,-4,4,0
18400,-8,8,0
18401,-12,12,0
18402,-13,13,0
18403,-12,12,0
18404,-2,2,0
18405,1,-1,0
18406,26,-26,0
18407,30,-30,0
18408,36,-36,0
18409,26,-26,0
18410,5,-5,0
18411,-7,7,0
18412,-26,26,0
18413,-34,34,0
18414,-36,36,0
18415,-25,25,0
18416,-11,11,0
18417,1,-1,0
18418,21,-21,0
18419,27,-27,0
18420,29,-29,0
18421,19,-19,0
18422,5,-5,0
18423,-4,4,0
18424,-12,12,0
18425,-7,7,0
18426,-9,9,0
18427,-5,5,0
18428,-11,11,0
18429,-3,3,0
18430,0,0,0
18431,9,-9,0
18432,8,-8,0
18433,0,0,0
18434,-4,4,0
18435,-14,14,0
18436,-6,6,0
18437,-3,3,0
18438,0,0,0
18439,4,-4,0
18440,6,-6,0
18441,7,-7,0
18442,4,-4,0
18443,1,-1,0
18444,-7,7,0
18445,-13,13,0
18446,-17,17,0
18447,-21,21,0
18448,-18,18,0
18449,-13,13,0
18450,5,-5,0
18451,17,-17,0
18452,40,-40,0
18453,40,-40,0
18454,27,-27,0
18455,11,-11,0
18456,-7,7,0
18457,-17,17,0
18458,-23,23,0
18459,-20,20,0
18460,-22,22,0
18461,-15,15,0
18462,-5,5,0
18463,6,-6,0
18464,21,-21,0
18465,26,-26,0
18466,26,-26,0
18467,11,-11,0
18468,-1,1,0
18469,-10,10,0
18470,-16,16,0
18471,-12,12,0
18472,-15,15,0
18473,-4,4,0
18474,-5,5,0
18475,5,-5,0
18476,15,-15,0
18477,14,-14,0
18478,17,-17,0
18479,2,-2,0
18480,0,0,0
18481,-11,11,0
18482,-8,8,0
18483,-2,2,0
18484,1,-1,0
18485,5,-5,0
18486,6,-6,0
18487,9,-9,0
18488,5,-5,0
18489,1,-1,0
18490,-7,7,0
18491,-14,14,0
18492,-16,16,0
18493,-22,22,0
18494,-17,17,0
18495,-12,12,0
18496,5,-5,0
18497,19,-19,0
18498,43,-43,0
18499,43,-43,0
18500,31,-31,0
18501,11,-11,0
18502,-7,7,0
18503,-21,21,0
18504,-27,27,0
18505,-25,25,0
18506,-25,25,0
18507,-20,20,0
18508,-9,9,0
18509,4,-4,0
18510,20,-20,0
18511,23,-23,0
18512,21,-21,0
18513,4,-4,0
18514,-5,5,0
18515,-17,17,0
18516,-20,20,0
18517,-15,15,0
18518,-15,15,0
18519,-6,6,0
18520,-5,5,0
18521,3,-3,0
18522,13,-13,0
18523,12,-12,0
18524,14,-14,0
18525,2,-2,0
18526,2,-2,0
18527,-10,10,0
18528,-5,5,0
18529,-3,3,0
18530,2,-2,0
18531,7,-7,0
18532,7,-7,0
18533,11,-11,0
18534,6,-6,0
18535,2,-2,0
18536,-6,6,0
18537,-16,16,0
18538,-18,18,0
18539,-22,22,0
18540,-15,15,0
18541,-11,11,0
18542,7,-7,0
18543,22,-22,0
18544,50,-50,0
18545,46,-46,0
18546,36,-36,0
18547,17,-17,0
18548,-6,6,0
18549,-21,21,0
18550,-28,28,0
18551,-29,29,0
18552,-29,29,0
18553,-26,26,0
18554,-14,14,0
18555,-1,1,0
18556,21,-21,0
18557,24,-24,0
18558,27,-27,0
18559,11,-11,0
18560,2,-2,0
18561,-4,4,0
18562,-6,6,0
18563,-5,5,0
18564,-12,12,0
18565,-7,7,0
18566,-14,14,0
18567,-4,4,0
18568,0,0,0
18569,4,-4,0
18570,11,-11,0
18571,1,-1,0
18572,3,-3,0
18573,-2,2,0
18574,4,-4,0
18575,1,-1,0
18576,3,-3,0
18577,8,-8,0
18578,6,-6,0
18579,11,-11,0
18580,4,-4,0
18581,0,0,0
18582,-10,10,0
18583,-19,19,0
18584,-24,24,0
18585,-26,26,0
18586,-23,23,0
18587,-17,17,0
18588,3,-3,0
18589,12,-12,0
18590,43,-43,0
18591,42,-42,0
18592,35,-35,0
18593,15,-15,0
18594,-7,7,0
18595,-15,15,0
18596,-23,23,0
18597,-21,21,0
18598,-20,20,0
18599,-12,12,0
18600,-5,5,0
18601,7,-7,0
18602,26,-26,0
18603,25,-25,0
18604,27,-27,0
18605,8,-8,0
18606,-2,2,0
18607,-17,17,0
18608,-21,21,0
18609,-19,19,0
18610,-9,9,0
18611,0,0,0
18612,4,-4,0
18613,13,-13,0
18614,6,-6,0
18615,19,-19,0
18616,11,-11,0
18617,-1,1,0
18618,-2,2,0
18619,-15,15,0
18620,-4,4,0
18621,-1,1,0
18622,10,-10,0
18623,12,-12,0
18624,9,-9,0
18625,9,-9,0
18626,-1,1,0
18627,-2,2,0
18628,-15,15,0
18629,-18,18,0
18630,-23,23,0
18631,-20,20,0
18632,-17,17,0
18633,-11,11,0
18634,12,-12,0
18635,20,-20,0
18636,45,-45,0
18637,37,-37,0
18638,28,-28,0
18639,3,-3,0
18640,-20,20,0
18641,-26,26,0
18642,-32,32,0
18643,-29,29,0
18644,-25,25,0
18645,-12,12,0
18646,-2,2,0
18647,10,-10,0
18648,31,-31,0
18649,26,-26,0
18650,26,-26,0
18651,3,-3,0
18652,-5,5,0
18653,-17,17,0
18654,-17,17,0
18655,-13,13,0
18656,-15,15,0
18657,-11,11,0
18658,-9,9,0
18659,4,-4,0
18660,14,-14,0
18661,21,-21,0
18662,19,-19,0
18663,2,-2,0
18664,-3,3,0
18665,-13,13,0
18666,-8,8,0
18667,-4,4,0
18668,1,-1,0
18669,6,-6,0
18670,6,-6,0
18671,10,-10,0
18672,2,-2,0
18673,0,0,0
18674,-10,10,0
18675,-11,11,0
18676,-17,17,0
18677,-17,17,0
18678,-16,16,0
18679,-14,14,0
18680,-4,4,0
18681,12,-12,0
18682,24,-24,0
18683,46,-46,0
18684,39,-39,0
18685,24,-24,0
18686,-4,4,0
18687,-19,19,0
18688,-32,32,0
18689,-30,30,0
18690,-26,26,0
18691,-23,23,0
18692,-13,13,0
18693,-2,2,0
18694,18,-18,0
18695,31,-31,0
18696,34,-34,0
18697,23,-23,0
18698,6,-6,0
18699,-11,11,0
18700,-18,18,0
18701,-20,20,0
18702,-13,13,0
18703,-13,13,0
18704,0,0,0
18705,0,0,0
18706,15,-15,0
18707,13,-13,0
18708,18,-18,0
18709,9,-9,0
18710,2,-2,0
18711,-6,6,0
18712,-7,7,0
18713,-5,5,0
18714,1,-1,0
18715,0,0,0
18716,8,-8,0
18717,5,-5,0
18718,6,-6,0
18719,-3,3,0
18720,-9,9,0
18721,-15,15,0
18722,-17,17,0
18723,-17,17,0
18724,-15,15,0
18725,-12,12,0
18726,-10,10,0
18727,8,-8,0
18728,18,-18,0
18729,48,-48,0
18730,45,-45,0
18731,40,-40,0
18732,7,-7,0
18733,-15,15,0
18734,-25,25,0
18735,-30,30,0
18736,-30,30,0
18737,-20,20,0
18738,-18,18,0
18739,-3,3,0
18740,10,-10,0
18741,35,-35,0
18742,33,-33,0
18743,37,-37,0
18744,13,-13,0
18745,0,0,0
18746,-20,20,0
18747,-18,18,0
18748,-16,16,0
18749,-14,14,0
18750,-9,9,0
18751,-2,2,0
18752,8,-8,0
18753,18,-18,0
18754,21,-21,0
18755,18,-18,0
18756,7,-7,0
18757,0,0,0
18758,-7,7,0
18759,-8,8,0
18760,-8,8,0
18761,-6,6,0
18762,0,0,0
18763,1,-1,0
18764,5,-5,0
18765,0,0,0
18766,-4,4,0
18767,-14,14,0
18768,-18,18,0
18769,-20,20,0
18770,-17,17,0
18771,-19,19,0
18772,-15,15,0
18773,-11,11,0
18774,2,-2,0
18775,15,-15,0
18776,47,-47,0
18777,40,-40,0
18778,34,-34,0
18779,6,-6,0
18780,-17,17,0
18781,-30,30,0
18782,-31,31,0
18783,-30,30,0
18784,-23,23,0
18785,-16,16,0
18786,-1,1,0
18787,16,-16,0
18788,37,-37,0
18789,38,-38,0
18790,31,-31,0
18791,9,-9,0
18792,-4,4,0
18793,-16,16,0
18794,-17,17,0
18795,-16,16,0
18796,-14,14,0
18797,-6,6,0
18798,1,-1,0
18799,15,-15,0
18800,18,-18,0
18801,23,-23,0
18802,17,-17,0
18803,8,-8,0
18804,1,-1,0
18805,-6,6,0
18806,-10,10,0
18807,-11,11,0
18808,-9,9,0
18809,-2,2,0
18810,0,0,0
18811,7,-7,0
18812,2,-2,0
18813,-2,2,0
18814,-14,14,0
18815,-20,20,0
18816,-22,22,0
18817,-20,20,0
18818,-16,16,0
18819,-13,13,0
18820,-3,3,0
18821,12,-12,0
18822,31,-31,0
18823,52,-52,0
18824,43,-43,0
18825,24,-24,0
18826,-2,2,0
18827,-24,24,0
18828,-32,32,0
18829,-33,33,0
18830,-26,26,0
18831,-25,25,0
18832,-8,8,0
18833,4,-4,0
18834,28,-28,0
18835,37,-37,0
18836,38,-38,0
18837,20,-20,0
18838,3,-3,0
18839,-14,14,0
18840,-17,17,0
18841,-23,23,0
18842,-16,16,0
18843,-16,16,0
18844,-1,1,0
18845,1,-1,0
18846,18,-18,0
18847,16,-16,0
18848,17,-17,0
18849,11,-11,0
18850,0,0,0
18851,-6,6,0
18852,-11,11,0
18853,-13,13,0
18854,-9,9,0
18855,-6,6,0
18856,-1,1,0
18857,2,-2,0
18858,1,-1,0
18859,0,0,0
18860,-8,8,0
18861,-9,9,0
18862,-13,13,0
18863,-16,16,0
18864,-17,17,0
18865,-14,14,0
18866,-17,17,0
18867,5,-5,0
18868,17,-17,0
18869,47,-47,0
18870,44,-44,0
18871,39,-39,0
18872,8,-8,0
18873,-12,12,0
18874,-22,22,0
18875,-26,26,0
18876,-27,27,0
18877,-19,19,0
18878,-13,13,0
18879,2,-2,0
18880,20,-20,0
18881,40,-40,0
18882,33,-33,0
18883,27,-27,0
18884,4,-4,0
18885,-9,9,0
18886,-23,23,0
18887,-22,22,0
18888,-23,23,0
18889,-19,19,0
18890,-6,6,0
18891,0,0,0
18892,13,-13,0
18893,20,-20,0
18894,23,-23,0
18895,17,-17,0
18896,10,-10,0
18897,0,0,0
18898,-7,7,0
18899,-9,9,0
18900,-6,6,0
18901,-7,7,0
18902,0,0,0
18903,0,0,0
18904,4,-4,0
18905,1,-1,0
18906,0,0,0
18907,-9,9,0
18908,-14,14,0
18909,-14,14,0
18910,-19,19,0
18911,-19,19,0
18912,-12,12,0
18913,-5,5,0
18914,15,-15,0
18915,29,-29,0
18916,52,-52,0
18917,41,-41,0
18918,28,-28,0
18919,1,-1,0
18920,-17,17,0
18921,-27,27,0
18922,-30,30,0
18923,-30,30,0
18924,-24,24,0
18925,-9,9,0
18926,6,-6,0
18927,26,-26,0
18928,37,-37,0
18929,31,-31,0
18930,18,-18,0
18931,0,0,0
18932,-14,14,0
18933,-23,23,0
18934,-27,27,0
18935,-22,22,0
18936,-18,18,0
18937,0,0,0
18938,5,-5,0
18939,26,-26,0
18940,25,-25,0
18941,28,-28,0
18942,15,-15,0
18943,5,-5,0
18944,-4,4,0
18945,-12,12,0
18946,-15,15,0
18947,-10,10,0
18948,-7,7,0
18949,0,0,0
18950,1,-1,0
18951,2,-2,0
18952,1,-1,0
18953,-4,4,0
18954,-7,7,0
18955,-12,12,0
18956,-16,16,0
18957,-19,19,0
18958,-16,16,0
18959,-18,18,0
18960,3,-3,0
18961,16,-16,0
18962,39,-39,0
18963,45,-45,0
18964,37,-37,0
18965,8,-8,0
18966,-8,8,0
18967,-20,20,0
18968,-29,29,0
18969,-30,30,0
18970,-19,19,0
18971,-18,18,0
18972,1,-1,0
18973,15,-15,0
18974,36,-36,0
18975,29,-29,0
18976,28,-28,0
18977,6,-6,0
18978,-4,4,0
18979,-21,21,0
18980,-23,23,0
18981,-26,26,0
18982,-17,17,0
18983,-12,12,0
18984,4,-4,0
18985,14,-14,0
18986,19,-19,0
18987,23,-23,0
18988,17,-17,0
18989,11,-11,0
18990,0,0,0
18991,-7,7,0
18992,-12,12,0
18993,-15,15,0
18994,-13,13,0
18995,-2,2,0
18996,-1,1,0
18997,5,-5,0
18998,1,-1,0
18999,2,-2,0
19000,-4,4,0
19001,-7,7,0
19002,-10,10,0
19003,-14,14,0
19004,-16,16,0
19005,-17,17,0
19006,-14,14,0
19007,2,-2,0
19008,18,-18,0
19009,40,-40,0
19010,44,-44,0
19011,39,-39,0
19012,12,-12,0
19013,-6,6,0
19014,-15,15,0
19015,-24,24,0
19016,-27,27,0
19017,-20,20,0
19018,-18,18,0
19019,-3,3,0
19020,9,-9,0
19021,29,-29,0
19022,26,-26,0
19023,23,-23,0
19024,2,-2,0
19025,-5,5,0
19026,-21,21,0
19027,-18,18,0
19028,-23,23,0
19029,-15,15,0
19030,-9,9,0
19031,2,-2,0
19032,12,-12,0
19033,16,-16,0
19034,22,-22,0
19035,12,-12,0
19036,11,-11,0
19037,1,-1,0
19038,-7,7,0
19039,-14,14,0
19040,-12,12,0
19041,-9,9,0
19042,0,0,0
19043,3,-3,0
19044,8,-8,0
19045,1,-1,0
19046,0,0,0
19047,-5,5,0
19048,-8,8,0
19049,-14,14,0
19050,-17,17,0
19051,-14,14,0
19052,-13,13,0
19053,-10,10,0
19054,4,-4,0
19055,17,-17,0
19056,38,-38,0
19057,41,-41,0
19058,34,-34,0
19059,7,-7,0
19060,-7,7,0
19061,-17,17,0
19062,-21,21,0
